GUID,Name,Container,Type,URL,Downloaded
af3197,[b3b2b2]Druze Bayram Security[-] N4,Root,Custom_Model_Bag,https://steamusercontent-a.akamaihd.net/ugc/502526366065245451/F664D7049EE36B94AE02C97FB705AD4872DC04E1/,Pending
7c5f44,[AAAAAA] KAMEEL REMOTES [-] Deactivator,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1500215314042916579/E2197832186DD670CB01DCF543BDCDB12B0808FF/,Pending
1d77e7,[AAAAAA]NASMAT[-],Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1305430299561708764/E93F78EECC780E7C181FD90170E1E11F7912A94C/,Pending
758d0c,[AAAAAA]NASMAT[-],Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1305430299561709847/AB21A3A4996AD9CC2B54A5D1ED8B1342F941FB67/,Pending
7144e4,[AAAAAA]BULETEER[-] Spitfire,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1056604690735477862/081F1B35D3E611A59AAD13E8D86093DF9B6D1623/,Pending
6677dc,[AAAAAA]HUNZAKUT [-] Rifle + FO,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1044219885546321215/FD6258B3DDBA83C2EB8F37DD3A6F9816DB32521F/,Pending
d71f0b,[AAAAAA]BRAWLER[-] MSV2 Sniper,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1044219885548819442/72CB17CF16781DC4F4913269AFC837092B784326/,Pending
bf693a,[AAAAAA]BASHI BAZOUK[-] SMG,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1242379537441604364/7AFC11BF50F7FFA7CFFC201A9325B29311999C33/,Pending
781d48,[AAAAAA]BRAWLER[-] Rf+LSG,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1044219885548818419/3C6C42E2C756689FDDBA62281B02291ECF72EDE0/,Pending
20fddc,[AAAAAA]ANACONDA OPERATOR[-] Spitfire,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1474318984934325663/B4DE1CB3FF54880AAEBABDF9B7D47C617728B6F2/,Pending
071609,[AAAAAA]BRAWLER[-] SMG Hacker,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1044219885548813617/ED208D2998398689EBF0BF0562BBAA59CA4C4006/,Pending
034c0f,[AAAAAA]ANACONDA[-] AP Spitfire,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1474318984934324612/97859B3C7C20149C348979295C81E4E1C6257CEA/,Pending
f3a9ae,[AAAAAA]BRAWLER[-] HRL,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1044219885548817591/3219BC99BC2DC673A9B084ECDBD6121470D5ED1C/,Pending
aa2706,[AAAAAA]BRAWLER[-] Doctor,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1044219885550134979/F3C12062390C89B7AAE304DAF0949D3B419FC046/,Pending
c814c2,[AAAAAA]AUTHORIZED BOUNTY HUNTER[-] Sniper,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1004811880392098353/A47940EF04F107BEBA90812B16627661E7FC629F/,Pending
3a64a6,"[AAAAAA]PATHFINDER DRONBOT[-] Combi, Flash puls",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1173698790237777388/F5BAC7E1DB0B51280288153EDA9A67367BB840CE/,Pending
5213d7,[AAAAAA]AUTHORIZED BOUNTY HUNTER[-] SMG,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1020574164676165409/ABCF9D2D2467CFAABE8D43D515195FF6D0D33191/,Pending
c93988,[AAAAAA]AUXBOT[-] H Flamer,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1056603684723171982/EFFF30E6C2A75D2A1CBA7FACE652A0765E8BBEDC/,Pending
adfb98,[AAAAAA]CLIPPER DRONBOT[-] ML,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1325697898861717469/C06DE674F996C1199A99071E44A4DC9867F4BA73/,Pending
679456,[AAAAAA]FUGAZI DRONBOT[-] Flashpuls,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1325697898861719653/7139672A9572D04136A716C65D395AAC171554F7/,Pending
a504d2,[AAAAAA]WARCOR[-] 360,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1004811522584941653/17347C163A3D467A6F0352A5C66CFB90C838BB12/,Pending
ed0e13,[AAAAAA]SIERRA DRONBOT[-] HMG total reaction,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1173698790237909418/9F693BDD1A455330A69338673FFA0FB247983E91/,Pending
65a831,[AAAAAA]PEACEMAKER[-] Spitfire,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1056604690735477862/081F1B35D3E611A59AAD13E8D86093DF9B6D1623/,Pending
77a64d,"[AAAAAA]SAITO TOGAN, [-] Combi",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1004811022963361653/E0C132EF30FB6A748607C83FA1FC7AB18841DD3B/,Pending
58e661,[AAAAAA]AUTHORIZED BOUNTY HUNTER[-] SMG,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1643214254022988112/F0FD74E53DD470B661F24DAF591E1C2BA4C4D527/,Pending
a63b0e,[AAAAAA]VALERYA GROMOZ[-] Hacker,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1643214254022990443/66501EDCD552CB99F52A7F44BF038223BED75D4F/,Pending
3a9a78,[E6DA9B]BASHI BAZOUK[-] BSG,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1643214356178990942/72E9663740AA3163FE239394496929BD192A07B5/,Pending
61624d,[AAAAAA]DRUZE[-] Paramedic,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1773824758378945859/BB1B297AD24936CAC50FA657AECCD262209765FB/,Pending
b4b8a8,[AAAAAA]DRUZE[-] HMG,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1773824758379294493/031B6D3AAD63F760175B60670A33575BA4BC543E/,Pending
16a85f,[AAAAAA]DRUZE[-]  Shock Marksman,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1772698752264236556/9DD4DB07C4A3C912E159AC80328189333A3C401D/,Pending
2623da,[AAAAAA]DRUZE[-] HD,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1772698752262669515/04B95DBF64C0A28167A89BF409F5AFF71310FBC9/,Pending
546e7f,[AAAAAA]DRUZE[-] Combi,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1772698752264236556/9DD4DB07C4A3C912E159AC80328189333A3C401D/,Pending
8d1ccf,[AAAAAA]PEACEMAKER[-] Spitfire,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1773824758379768928/CF8D01B545D7F0B2B6B6FF6CDF29EE8ADDADF250/,Pending
8d0a95,[AAAAAA]PEACEMAKER[-] Heavy Shotgun,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1773824758379768928/CF8D01B545D7F0B2B6B6FF6CDF29EE8ADDADF250/,Pending
2bad99,[AAAAAA]DRUZE[-] Killer Hacker,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1772698752263999510/99479CC3E305BFA20694AC5DE35BC76576351053/,Pending
636dfc,[AAAAAA]AUXBOT[-] H Flamer,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1773824758379485089/21748396AD2AC2132EAD84FD4E333AEB69498783/,Pending
9a7f43,[AAAAAA]DRUZE[-] Multi Sniper,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1769331602596277110/EF12F47C10907F0A7E8952787AD0F16081345181/,Pending
f1245b,[AAAAAA]VALERYA GROMOZ[-] Hacker,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1769331602596290605/FB4B5C26A6CBA18A3A3CEFA17F8A4DC99222A94E/,Pending
313bf5,"[AAAAAA]JOE ""SCARFACE"" TURNER[-] BSG",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1769331602596293162/6A1E13E3CC56023923119C1CD261CA5EF461D2B6/,Pending
fe561a,[AAAAAA]HUNZAKUT [-] Rifle + FO,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1769331602596286057/09D9152906B229770FB35B2CDF296A3709299C46/,Pending
2ebdff,"[AAAAAA]SECURITY CHIEF ARSLAN[-] MSV1, M Rf",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1769331602596279730/2B0442FB514684EE4B8BB69913FBA0FCAA20917E/,Pending
6a7a8c,"[007822]WOLFGANG AMADEUS WOLFF[-] 2 MRf, ChC",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1704038623421313027/6BC1CCB9AA0D016D673F8B1200EE0219BDBF0458/,Pending
6f86af,[AAAAAA]Cordelia[-] Engineer,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1769331602596288670/AD79361D562EC9CCCA6F0AC1BF6155BED3675C9B/,Pending
c01626,"[E6DA9B]SCARFACE Beta[-] APHMG, Pnzr",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1031834524616375255/C2C2FB18B3B288AF9F99E2D273580B932111897B/,Pending
b09e4e,S7,"Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197)/[E6DA9B]SCARFACE Beta[-] APHMG, Pnzr-State2",Custom_Model,https://www.dropbox.com/s/1mbukb0jcg53k53/Silhouette7.obj?dl=1,Pending
14cbd1,"[AAAAAA]SAITO TOGAN, [-] Combi",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1696128537726491255/4520F79387C023953D4430355F742A2D0798F429/,Pending
695250,"[AAAAAA]SAITO TOGAN, [-] Combi",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1696128537726491255/4520F79387C023953D4430355F742A2D0798F429/,Pending
971a10,"[b3b2b2]FIDDLER[-] Engineer, Contender(+1B), Drop Bears",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1842536361806846523/39C207F2AB7285FA7952F7A7D60337AB33E043F1/,Pending
ac78bf,[b3b2b2]JACKBOT[-] Vulkan Shotgun,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1842536361806864101/9B2649ADC4C6D095642D01CC2B2396C91884E374/,Pending
0c447c,"[ce181f]FIDDLER[-] Engineer, Contender(+1B), Drop Bears",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1831287601561654813/256106A79088E9F8D97EBEB33051B7452253665D/,Pending
a216f7,"[ce181f]Fiddler FTO[-] Engineer, Contender(+1B), Drop Bears",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1831287601561654813/256106A79088E9F8D97EBEB33051B7452253665D/,Pending
e2277c,,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1831287601561656668/4A953226E4CEE8ECAB465E3F0AD7AAE87886DADC/,Pending
178cea,[b3b2b2]BULLETEER[-] Spitfire,Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1803150157856645276/F254A30E036579B7A8E2194035E4649E5D115A59/,Pending
212538,"[b3b2b2]WOLFGANG AMADEUS[-] Multi Rifle(+1B), Chain-colt, Heavy Pistol, DA CCW, PARA CCW(-6)",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1781759425427956964/A3B80F0368410BDECF04FD6E34595E4380DED09E/,Pending
e9014b,"[b3b2b2]ITS CORSAIR BASHI BAZOUK Specialist[-] Rifle, Light shotgun, E/M Mines",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1842542200069607786/A73ADFB0C7EE94BA1A17CC4F5472C1DD324BBD23/,Pending
58a05b,"[B3B2B2]SAITO TOGAN Specialist[-] Combi Rifle, Smoke Grenades, EXP CCW",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1781715244009956923/26D92F516089B7E93A10527F8274C31D8542B316/,Pending
3fcdbf,[b3b2b2]KAMEEL EVO Hacker[-],Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1781759425427978311/A2B885F86996610996E452634D97C237389E04CC/,Pending
055e51,"[b3b2b2]SCARFACE Loadout Gamma[-] AP Spitfire(+1B), Panzerfaust",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
692bb1,"[B3B2B2]TRIPHAMMER[-] Heavy shotgun, Flammenspeer(+1B), Panzerfaust(+1B)",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
14a19b,"[B3B2B2]TRIPHAMMER (BATTLE-RAVAGED)[-] Heavy shotgun, Flammenspeer(+1B), Panzerfaust(+1B)","Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197)/[B3B2B2]TRIPHAMMER[-] Heavy shotgun, Flammenspeer(+1B), Panzerfaust(+1B)-State2",Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
e27874,"[b3b2b2]SCARFACE Loadout Beta[-] AP HMG, Panzerfaust",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
5d62a9,"[b3b2b2]CORDELIA TURNER engineer[-] Combi rifle, Chain-colt",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2204010566904521476/A8C57EB1B26B90CB8066477D8E9DBDD65DB92914/,Pending
22b796,"[B3B2B2]TRIPHAMMER[-] AP Spitfire, Chain-colt(+1B)",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
772025,"[B3B2B2]TRIPHAMMER (BATTLE-RAVAGED)[-] AP Spitfire, Chain-colt(+1B)","Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197)/[B3B2B2]TRIPHAMMER[-] AP Spitfire, Chain-colt(+1B)-State2",Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
032358,"[B3B2B2]TRIPHAMMER[-] AP Spitfire, Heavy flamethrower",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
ce1a1e,"[B3B2B2]TRIPHAMMER (BATTLE-RAVAGED)[-] AP Spitfire, Heavy flamethrower","Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197)/[B3B2B2]TRIPHAMMER[-] AP Spitfire, Heavy flamethrower-State2",Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
fed4e7,"[b3b2b2]SCARFACE Loadout Alpha[-] Mk12(+1B), HRL(+1B)",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
d6e394,"[B3B2B2]TRIPHAMMER[-] Mk12, Heavy Shotgun",Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
02c8c8,"[B3B2B2]TRIPHAMMER (BATTLE-RAVAGED)[-] Mk12, Heavy Shotgun","Root/[b3b2b2]Druze Bayram Security[-] N4 (af3197)/[B3B2B2]TRIPHAMMER[-] Mk12, Heavy Shotgun-State2",Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/2260311182075980521/A24B4159FF78AC943C70F969A40C6535E8C36A36/,Pending
169aea,[1FB09A]Foreign Company[-],Root,Custom_Model_Bag,https://steamusercontent-a.akamaihd.net/ugc/502526366065245451/F664D7049EE36B94AE02C97FB705AD4872DC04E1/,Pending
f1b3a2,[20B09A]Iguana[-] HMG,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1052100085088717842/532B1BC585C176C35DC131CEAF84C9115AEF3DFA/,Pending
2b2e53,[20B09A]CSU[-] Rfl + LSG specialist,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1597044314668456953/3CAE518FA3F97CAE10661044D0AD58565974C3C2/,Pending
c93988,[20B09A]AUXBOT_1[-],Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1056603684723171982/EFFF30E6C2A75D2A1CBA7FACE652A0765E8BBEDC/,Pending
794514,[20B09A]CSU[-] Breaker specialist,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1597044314668456953/3CAE518FA3F97CAE10661044D0AD58565974C3C2/,Pending
cc3968,[20B09A]CSU[-] BSG,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1597044314668456953/3CAE518FA3F97CAE10661044D0AD58565974C3C2/,Pending
9afda6,"[20B09A]Hannibal[-] M Marksman Rfl, Strategic Deployment, Strategos",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1461934502659869042/F03D5C9F9AB9F96BD065222042F0DC651C695E12/,Pending
5e4144,[20B09A]Hannibal[-] M Marksman Rfl,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1461934502659869042/F03D5C9F9AB9F96BD065222042F0DC651C695E12/,Pending
b31ebe,"[20B09A]Hannibal[-] BSG, Strategic deployment",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1461934502659869042/F03D5C9F9AB9F96BD065222042F0DC651C695E12/,Pending
b29274,"[20B09A]Laxmee, Hacker of F",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1017196554659455924/F7AAAA397C6A43ED38FB84076E49EF5C4A1EFD7D/,Pending
d2c72a,[20B09A]CSU[-] Combi,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1597044314668456953/3CAE518FA3F97CAE10661044D0AD58565974C3C2/,Pending
9a96f8,[20B09A]Wild Bill[-] Rfl + M Pistol,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1487830416932597395/04C0D41849C81362A8AD51F6993D88CBE4D5BFCB/,Pending
66cee9,"[20B09A]Valkyrie, Elite Bodyguard[-] M Rf",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1004811351757049811/11F073334A0AA98866027D33F14CE3E8E46F590F/,Pending
dffb31,"[20B09A]Wild Bill[-] M Pistol, Contender",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1487830416932597395/04C0D41849C81362A8AD51F6993D88CBE4D5BFCB/,Pending
455ac5,"[20B09A]Valkyrie, Elite Bodyguard[-] Heavy BSG",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1004811351757049811/11F073334A0AA98866027D33F14CE3E8E46F590F/,Pending
b9bf52,[20B09A]Pupnik[-],Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1293045435216271069/64027215B45CF514B62D4A4297DC13C860D03806/,Pending
c92ae3,[20B09A]Pupnik[-],Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1280660521189327858/C799EAA2DD7CB4550641C2BB46A46B6BA3B0EB4C/,Pending
b5b082,[20B09A]Pupnik[-],Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1293045376617376134/F2BA9D3804868619B9B63B11447D6C9F9FAE0B5A/,Pending
aa5ed3,[20B09A]Señor Massacre[-] x,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1052100085088772381/80B2CDB1A9F708172F94A5DC73214ADEE522E1CB/,Pending
ffc3ed,[20B09A]Zero[-] M Sniper,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1584659310436148678/D6366B234EA2236CDFA33B7B06AEE1FDDA36A0C3/,Pending
4285d3,[20B09A]Zero[-] BSG,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1584659310436148678/D6366B234EA2236CDFA33B7B06AEE1FDDA36A0C3/,Pending
bd013e,[20B09A]Zero[-] Combi x,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1584659310436148678/D6366B234EA2236CDFA33B7B06AEE1FDDA36A0C3/,Pending
1ae3b4,[20B09A]Iguana[-] HMG,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1465310995430729711/59C07DE3B16C88CF9E616BC5A2251F41AED6FF9A/,Pending
e8e92b,[20B09A]Iguana Operator[-] HMG,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1052100085088709304/0865C0C890D0FC86597B4A6F754D772911C147B7/,Pending
9069bc,"[20B09A]Kriza Borac[-] Mk12, 360",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1052100085088738137/818B920B8ABFDE3EABB37C2DDEBC14352CC30F7E/,Pending
0dcac3,[20B09A]Kriza Borac[-] HMG,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1584659310436144612/EBE63DE9FAF2DBC057E200C8F07D063A5E8DF303/,Pending
3a64a6,[20B09A]Pathfinder Dronbot[-] FO,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1173698790237777388/F5BAC7E1DB0B51280288153EDA9A67367BB840CE/,Pending
922926,[20B09A]Clipper Dronbot[-] ML,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1325697898861717469/C06DE674F996C1199A99071E44A4DC9867F4BA73/,Pending
6e2451,"[20B09A]Sierra Dronbot[-] HMG, total reaction",Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1173698790237909418/9F693BDD1A455330A69338673FFA0FB247983E91/,Pending
0ae6a7,[20B09A]Fugazi Dronbot[-] Flashbot,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1038590077189345231/8CFDDAB7CAB6F28B5AD8670047A9DCD86D286628/,Pending
e7834a,[20B09A]Fugazi Dronbot[-] Flashbot,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1031834104882686085/B931A151EA774A9EE7079C2C094C7FA288170371/,Pending
d68e10,[20B09A]Mulebot[-] EVO Hacker,Root/[1FB09A]Foreign Company[-] (169aea),Custom_Assetbundle,https://steamusercontent-a.akamaihd.net/ugc/1031834249370423551/20614F400A06A7DA7D72D435C98760AD2ABD73BE/,Pending
